 time            v(g_pulse)      v(n1)          
 2.92072820e-09  0.00000000e+00  4.67271890e-01 
 2.92143569e-09  0.00000000e+00  4.51052728e-01 
 2.92189765e-09  0.00000000e+00  4.40746767e-01 
 2.92233674e-09  0.00000000e+00  4.31169266e-01 
 2.92278980e-09  0.00000000e+00  4.21507765e-01 
 2.92325332e-09  0.00000000e+00  4.11856249e-01 
 2.92370439e-09  0.00000000e+00  4.02688131e-01 
 2.92412266e-09  0.00000000e+00  3.94386986e-01 
 2.92457438e-09  0.00000000e+00  3.85639958e-01 
 2.92504957e-09  0.00000000e+00  3.76686177e-01 
 2.92563202e-09  0.00000000e+00  3.66065981e-01 
 2.92599680e-09  0.00000000e+00  3.59620109e-01 
 2.92638425e-09  0.00000000e+00  3.52947876e-01 
 2.92683130e-09  0.00000000e+00  3.45472232e-01 
 2.92728189e-09  0.00000000e+00  3.38179176e-01 
 2.92783016e-09  0.00000000e+00  3.29625837e-01 
 2.92840317e-09  0.00000000e+00  3.21057426e-01 
 2.92898332e-09  0.00000000e+00  3.12761017e-01 
 2.92956526e-09  0.00000000e+00  3.04812485e-01 
 2.93014396e-09  0.00000000e+00  2.97268981e-01 
 2.93073201e-09  0.00000000e+00  2.89960784e-01 
 2.93130115e-09  0.00000000e+00  2.83219648e-01 
 2.93186649e-09  0.00000000e+00  2.76836105e-01 
 2.93241495e-09  0.00000000e+00  2.70930335e-01 
 2.93296062e-09  0.00000000e+00  2.65325050e-01 
 2.93349639e-09  0.00000000e+00  2.60073913e-01 
 2.93403753e-09  0.00000000e+00  2.55014194e-01 
 2.93459125e-09  0.00000000e+00  2.50079623e-01 
 2.93518831e-09  0.00000000e+00  2.45020588e-01 
 2.93572849e-09  0.00000000e+00  2.40662898e-01 
 2.93622469e-09  0.00000000e+00  2.36829711e-01 
 2.93669976e-09  0.00000000e+00  2.33300720e-01 
 2.93716931e-09  0.00000000e+00  2.29938116e-01 
 2.93758403e-09  0.00000000e+00  2.27064901e-01 
 2.93799338e-09  0.00000000e+00  2.24311412e-01 
 2.93839229e-09  0.00000000e+00  2.21701087e-01 
 2.93882270e-09  0.00000000e+00  2.18959945e-01 
 2.93924429e-09  0.00000000e+00  2.16345430e-01 
 2.93968824e-09  0.00000000e+00  2.13661620e-01 
 2.94012840e-09  0.00000000e+00  2.11065071e-01 
 2.94058524e-09  0.00000000e+00  2.08431710e-01 
 2.94103995e-09  0.00000000e+00  2.05866683e-01 
 2.94150371e-09  0.00000000e+00  2.03301621e-01 
 2.94196251e-09  0.00000000e+00  2.00808095e-01 
 2.94242346e-09  0.00000000e+00  1.98340091e-01 
 2.94287671e-09  0.00000000e+00  1.95942718e-01 
 2.94332750e-09  0.00000000e+00  1.93579730e-01 
 2.94376930e-09  0.00000000e+00  1.91277056e-01 
 2.94420234e-09  0.00000000e+00  1.89024884e-01 
 2.94461223e-09  0.00000000e+00  1.86890389e-01 
 2.94501007e-09  0.00000000e+00  1.84809339e-01 
 2.94539195e-09  0.00000000e+00  1.82798106e-01 
 2.94578072e-09  0.00000000e+00  1.80730336e-01 
 2.94602735e-09  0.00000000e+00  1.79405286e-01 
 2.94631656e-09  0.00000000e+00  1.77837378e-01 
 2.94662821e-09  0.00000000e+00  1.76129806e-01 
 2.94696681e-09  0.00000000e+00  1.74251159e-01 
 2.94727519e-09  0.00000000e+00  1.72517348e-01 
 2.94760409e-09  0.00000000e+00  1.70641649e-01 
 2.94793225e-09  0.00000000e+00  1.68739966e-01 
 2.94831024e-09  0.00000000e+00  1.66507442e-01 
 2.94870043e-09  0.00000000e+00  1.64149722e-01 
 2.94907633e-09  0.00000000e+00  1.61821917e-01 
 2.94946644e-09  0.00000000e+00  1.59343522e-01 
 2.94987617e-09  0.00000000e+00  1.56669491e-01 
 2.95032534e-09  0.00000000e+00  1.53654455e-01 
 2.95077789e-09  0.00000000e+00  1.50530453e-01 
 2.95125587e-09  0.00000000e+00  1.47141689e-01 
 2.95172513e-09  0.00000000e+00  1.43732172e-01 
 2.95216303e-09  0.00000000e+00  1.40483750e-01 
 2.95259176e-09  0.00000000e+00  1.37248236e-01 
 2.95300689e-09  0.00000000e+00  1.34069143e-01 
 2.95340767e-09  0.00000000e+00  1.30963814e-01 
 2.95383035e-09  0.00000000e+00  1.27660100e-01 
 2.95424905e-09  0.00000000e+00  1.24366419e-01 
 2.95465500e-09  0.00000000e+00  1.21160952e-01 
 2.95507126e-09  0.00000000e+00  1.17869647e-01 
 2.95544951e-09  0.00000000e+00  1.14881618e-01 
 2.95584648e-09  0.00000000e+00  1.11755341e-01 
 2.95621176e-09  0.00000000e+00  1.08892598e-01 
 2.95659447e-09  0.00000000e+00  1.05913282e-01 
 2.95696215e-09  0.00000000e+00  1.03074832e-01 
 2.95734033e-09  0.00000000e+00  1.00184378e-01 
 2.95771492e-09  0.00000000e+00  9.73545848e-02 
 2.95809572e-09  0.00000000e+00  9.45157073e-02 
 2.95847878e-09  0.00000000e+00  9.17020599e-02 
 2.95886745e-09  0.00000000e+00  8.88937437e-02 
 2.95926143e-09  0.00000000e+00  8.60978362e-02 
 2.95966214e-09  0.00000000e+00  8.33095219e-02 
 2.96007023e-09  0.00000000e+00  8.05296337e-02 
 2.96048669e-09  0.00000000e+00  7.77570946e-02 
 2.96091241e-09  0.00000000e+00  7.49919579e-02 
 2.96134838e-09  0.00000000e+00  7.22340721e-02 
 2.96179562e-09  0.00000000e+00  6.94836190e-02 
 2.96225527e-09  0.00000000e+00  6.67407393e-02 
 2.96272855e-09  0.00000000e+00  6.40056573e-02 
 2.96321688e-09  0.00000000e+00  6.12783603e-02 
 2.96372191e-09  0.00000000e+00  5.85584415e-02 
 2.96424573e-09  0.00000000e+00  5.58444049e-02 
 2.96479120e-09  0.00000000e+00  5.31325664e-02 
 2.96536271e-09  0.00000000e+00  5.04144328e-02 
 2.96596791e-09  0.00000000e+00  4.76713025e-02 
 2.96653809e-09  0.00000000e+00  4.52127920e-02 
 2.96698410e-09  0.00000000e+00  4.33750549e-02 
 2.96735051e-09  0.00000000e+00  4.19219733e-02 
 2.96785708e-09  0.00000000e+00  3.99976875e-02 
 2.96836412e-09  0.00000000e+00  3.81703341e-02 
 2.96885548e-09  0.00000000e+00  3.64939170e-02 
 2.96938744e-09  0.00000000e+00  3.47832673e-02 
 2.96987755e-09  0.00000000e+00  3.33020276e-02 
 2.97039227e-09  0.00000000e+00  3.18423019e-02 
 2.97088886e-09  0.00000000e+00  3.05246403e-02 
 2.97141403e-09  0.00000000e+00  2.92247161e-02 
 2.97193340e-09  0.00000000e+00  2.80299378e-02 
 2.97248197e-09  0.00000000e+00  2.68613029e-02 
 2.97303281e-09  0.00000000e+00  2.57791367e-02 
 2.97361343e-09  0.00000000e+00  2.47315032e-02 
 2.97420193e-09  0.00000000e+00  2.37607610e-02 
 2.97481976e-09  0.00000000e+00  2.28333712e-02 
 2.97544795e-09  0.00000000e+00  2.19796937e-02 
 2.97610214e-09  0.00000000e+00  2.11790526e-02 
 2.97676462e-09  0.00000000e+00  2.04531213e-02 
 2.97744546e-09  0.00000000e+00  1.97892478e-02 
 2.97812845e-09  0.00000000e+00  1.92007674e-02 
 2.97874456e-09  0.00000000e+00  1.87317910e-02 
 2.97926094e-09  0.00000000e+00  1.83809176e-02 
 2.97971626e-09  0.00000000e+00  1.81015376e-02 
 2.98013955e-09  0.00000000e+00  1.78655512e-02 
 2.98054786e-09  0.00000000e+00  1.76581368e-02 
 2.98098651e-09  0.00000000e+00  1.74559114e-02 
 2.98140435e-09  0.00000000e+00  1.72818866e-02 
 2.98190130e-09  0.00000000e+00  1.70971950e-02 
 2.98236640e-09  0.00000000e+00  1.69453129e-02 
 2.98273286e-09  0.00000000e+00  1.68391666e-02 
 2.98312766e-09  0.00000000e+00  1.67369705e-02 
 2.98354852e-09  0.00000000e+00  1.66404670e-02 
 2.98401151e-09  0.00000000e+00  1.65469276e-02 
 2.98453764e-09  0.00000000e+00  1.64537085e-02 
 2.98509748e-09  0.00000000e+00  1.63665829e-02 
 2.98565150e-09  0.00000000e+00  1.62899458e-02 
 2.98621805e-09  0.00000000e+00  1.62194726e-02 
 2.98677319e-09  0.00000000e+00  1.61570557e-02 
 2.98732237e-09  0.00000000e+00  1.61013298e-02 
 2.98785825e-09  0.00000000e+00  1.60528120e-02 
 2.98838893e-09  0.00000000e+00  1.60109604e-02 
 2.98890912e-09  0.00000000e+00  1.59767209e-02 
 2.98942526e-09  0.00000000e+00  1.59504587e-02 
 2.98993479e-09  0.00000000e+00  1.59333771e-02 
 2.99044659e-09  0.00000000e+00  1.59266644e-02 
 2.99096780e-09  0.00000000e+00  1.59325409e-02 
 2.99147630e-09  0.00000000e+00  1.59526952e-02 
 2.99195138e-09  0.00000000e+00  1.59858613e-02 
 2.99238030e-09  0.00000000e+00  1.60277995e-02 
 2.99284517e-09  0.00000000e+00  1.60839843e-02 
 2.99332956e-09  0.00000000e+00  1.61493531e-02 
 2.99373552e-09  0.00000000e+00  1.62040126e-02 
 2.99412452e-09  0.00000000e+00  1.62507597e-02 
 2.99452433e-09  0.00000000e+00  1.62876551e-02 
 2.99496232e-09  0.00000000e+00  1.63089081e-02 
 2.99536648e-09  0.00000000e+00  1.63055860e-02 
 2.99579660e-09  0.00000000e+00  1.62727871e-02 
 2.99622318e-09  0.00000000e+00  1.62062586e-02 
 2.99666641e-09  0.00000000e+00  1.60974477e-02 
 2.99710944e-09  0.00000000e+00  1.59451135e-02 
 2.99756273e-09  0.00000000e+00  1.57413713e-02 
 2.99801306e-09  0.00000000e+00  1.54885616e-02 
 2.99846659e-09  0.00000000e+00  1.51807500e-02 
 2.99891383e-09  0.00000000e+00  1.48223470e-02 
 2.99935921e-09  0.00000000e+00  1.44083037e-02 
 2.99979639e-09  0.00000000e+00  1.39429470e-02 
 3.00022915e-09  0.00000000e+00  1.34206343e-02 
 3.00064310e-09  0.00000000e+00  1.28591541e-02 
 3.00104254e-09  0.00000000e+00  1.22553604e-02 
 3.00142639e-09  0.00000000e+00  1.16132459e-02 
 3.00180221e-09  0.00000000e+00  1.09215486e-02 
 3.00217142e-09  0.00000000e+00  1.01774812e-02 
 3.00254090e-09  0.00000000e+00  9.36545191e-03 
 3.00288101e-09  0.00000000e+00  8.55590068e-03 
 3.00320317e-09  0.00000000e+00  7.73242755e-03 
 3.00351729e-09  0.00000000e+00  6.87517723e-03 
 3.00383714e-09  0.00000000e+00  5.94621164e-03 
 3.00417524e-09  0.00000000e+00  4.90197998e-03 
 3.00455686e-09  0.00000000e+00  3.64615685e-03 
 3.00494015e-09  0.00000000e+00  2.30266796e-03 
 3.00531742e-09  0.00000000e+00  9.01130712e-04 
 3.00570932e-09  0.00000000e+00 -6.34918169e-04 
 3.00612847e-09  0.00000000e+00 -2.36309651e-03 
 3.00659893e-09  0.00000000e+00 -4.39738337e-03 
 3.00706338e-09  0.00000000e+00 -6.49306825e-03 
 3.00751401e-09  0.00000000e+00 -8.59862976e-03 
 3.00789966e-09  0.00000000e+00 -1.04476992e-02 
 3.00834185e-09  0.00000000e+00 -1.26112464e-02 
 3.00874573e-09  0.00000000e+00 -1.46190276e-02 
 3.00915916e-09  0.00000000e+00 -1.66974385e-02 
 3.00956409e-09  0.00000000e+00 -1.87498019e-02 
 3.00999517e-09  0.00000000e+00 -2.09453343e-02 
 3.01038432e-09  0.00000000e+00 -2.29313546e-02 
 3.01075997e-09  0.00000000e+00 -2.48481089e-02 
 3.01107707e-09  0.00000000e+00 -2.64628532e-02 
 3.01137917e-09  0.00000000e+00 -2.79958811e-02 
 3.01175493e-09  0.00000000e+00 -2.98925009e-02 
 3.01210114e-09  0.00000000e+00 -3.16282602e-02 
 3.01246203e-09  0.00000000e+00 -3.34246416e-02 
 3.01278946e-09  0.00000000e+00 -3.50415520e-02 
 3.01312072e-09  0.00000000e+00 -3.66634970e-02 
 3.01349463e-09  0.00000000e+00 -3.84761754e-02 
 3.01385552e-09  0.00000000e+00 -4.02069634e-02 
 3.01424962e-09  0.00000000e+00 -4.20759335e-02 
 3.01463001e-09  0.00000000e+00 -4.38589178e-02 
 3.01502265e-09  0.00000000e+00 -4.56779853e-02 
 3.01541359e-09  0.00000000e+00 -4.74679789e-02 
 3.01581615e-09  0.00000000e+00 -4.92899007e-02 
 3.01622345e-09  0.00000000e+00 -5.11123145e-02 
 3.01664257e-09  0.00000000e+00 -5.29669541e-02 
 3.01706937e-09  0.00000000e+00 -5.48356480e-02 
 3.01750889e-09  0.00000000e+00 -5.67411280e-02 
 3.01795870e-09  0.00000000e+00 -5.86746628e-02 
 3.01841866e-09  0.00000000e+00 -6.06373484e-02 
 3.01889913e-09  0.00000000e+00 -6.26740573e-02 
 3.01939651e-09  0.00000000e+00 -6.47718537e-02 
 3.01990680e-09  0.00000000e+00 -6.69173308e-02 
 3.02043968e-09  0.00000000e+00 -6.91556269e-02 
 3.02099411e-09  0.00000000e+00 -7.14881701e-02 
 3.02158101e-09  0.00000000e+00 -7.39677496e-02 
 3.02220748e-09  0.00000000e+00 -7.66306256e-02 
 3.02283988e-09  0.00000000e+00 -7.93308673e-02 
 3.02344532e-09  0.00000000e+00 -8.19075856e-02 
 3.02409721e-09  0.00000000e+00 -8.46279325e-02 
 3.02463916e-09  0.00000000e+00 -8.68016737e-02 
 3.02513626e-09  0.00000000e+00 -8.86828967e-02 
 3.02568349e-09  0.00000000e+00 -9.05812224e-02 
 3.02618328e-09  0.00000000e+00 -9.21156296e-02 
 3.02671584e-09  0.00000000e+00 -9.34953752e-02 
 3.02722361e-09  0.00000000e+00 -9.45261070e-02 
 3.02776547e-09  0.00000000e+00 -9.52767684e-02 
 3.02829653e-09  0.00000000e+00 -9.56240409e-02 
 3.02886117e-09  0.00000000e+00 -9.55304826e-02 
 3.02942406e-09  0.00000000e+00 -9.49243330e-02 
 3.03002017e-09  0.00000000e+00 -9.36839974e-02 
 3.03062087e-09  0.00000000e+00 -9.17732583e-02 
 3.03125379e-09  0.00000000e+00 -8.90025199e-02 
 3.03189466e-09  0.00000000e+00 -8.53663538e-02 
 3.03256452e-09  0.00000000e+00 -8.06318676e-02 
 3.03324171e-09  0.00000000e+00 -7.48356649e-02 
 3.03394145e-09  0.00000000e+00 -6.77383364e-02 
 3.03464328e-09  0.00000000e+00 -5.94476011e-02 
 3.03522243e-09  0.00000000e+00 -5.16953381e-02 
 3.03571563e-09  0.00000000e+00 -4.44275965e-02 
 3.03616264e-09  0.00000000e+00 -3.73001922e-02 
 3.03658682e-09  0.00000000e+00 -3.00544930e-02 
 3.03696315e-09  0.00000000e+00 -2.32293387e-02 
 3.03734542e-09  0.00000000e+00 -1.59124172e-02 
 3.03782423e-09  0.00000000e+00 -6.20103814e-03 
 3.03838703e-09  0.00000000e+00  5.98943782e-03 
 3.03881606e-09  0.00000000e+00  1.58425417e-02 
 3.03921385e-09  0.00000000e+00  2.54068300e-02 
 3.03966040e-09  0.00000000e+00  3.66258415e-02 
 3.04010234e-09  0.00000000e+00  4.82206479e-02 
 3.04061165e-09  0.00000000e+00  6.21712256e-02 
 3.04116689e-09  0.00000000e+00  7.80735827e-02 
 3.04173843e-09  0.00000000e+00  9.51692822e-02 
 3.04232048e-09  0.00000000e+00  1.13303451e-01 
 3.04290458e-09  0.00000000e+00  1.32200351e-01 
 3.04348768e-09  0.00000000e+00  1.51727898e-01 
 3.04405292e-09  0.00000000e+00  1.71256623e-01 
 3.04461240e-09  0.00000000e+00  1.91135780e-01 
 3.04515824e-09  0.00000000e+00  2.11028414e-01 
 3.04569989e-09  0.00000000e+00  2.31226731e-01 
 3.04623176e-09  0.00000000e+00  2.51479284e-01 
 3.04676204e-09  0.00000000e+00  2.72059969e-01 
 3.04729032e-09  0.00000000e+00  2.92925013e-01 
 3.04783235e-09  0.00000000e+00  3.14683477e-01 
 3.04842410e-09  0.00000000e+00  3.38812421e-01 
 3.04897340e-09  0.00000000e+00  3.61530293e-01 
 3.04943405e-09  0.00000000e+00  3.80790344e-01 
 3.04996004e-09  0.00000000e+00  4.02979187e-01 
 3.05038578e-09  0.00000000e+00  4.21073426e-01 
 3.05085225e-09  0.00000000e+00  4.41015311e-01 
 3.05129056e-09  0.00000000e+00  4.59846486e-01 
 3.05170963e-09  0.00000000e+00  4.77920390e-01 
 3.05216203e-09  0.00000000e+00  4.97497921e-01 
 3.05258334e-09  0.00000000e+00  5.15774739e-01 
 3.05296720e-09  0.00000000e+00  5.32443462e-01 
 3.05335157e-09  0.00000000e+00  5.49142310e-01 
 3.05376541e-09  0.00000000e+00  5.67120445e-01 
 3.05423489e-09  0.00000000e+00  5.87496051e-01 
 3.05468328e-09  0.00000000e+00  6.06921369e-01 
 3.05507003e-09  0.00000000e+00  6.23631685e-01 
 3.05547809e-09  0.00000000e+00  6.41204774e-01 
 3.05595476e-09  0.00000000e+00  6.61639587e-01 
 3.05639272e-09  0.00000000e+00  6.80305185e-01 
 3.05681322e-09  0.00000000e+00  6.98106608e-01 
 3.05727900e-09  0.00000000e+00  7.17664520e-01 
 3.05774162e-09  0.00000000e+00  7.36895427e-01 
 3.05806498e-09  0.00000000e+00  7.50203782e-01 
 3.05841431e-09  0.00000000e+00  7.64441492e-01 
 3.05880040e-09  0.00000000e+00  7.79993731e-01 
 3.05925862e-09  0.00000000e+00  7.98176147e-01 
 3.05969196e-09  0.00000000e+00  8.15067787e-01 
 3.05997108e-09  0.00000000e+00  8.25777867e-01 
 3.06025745e-09  0.00000000e+00  8.36617036e-01 
 3.06061955e-09  0.00000000e+00  8.50104433e-01 
 3.06098156e-09  0.00000000e+00  8.63338809e-01 
 3.06132645e-09  0.00000000e+00  8.75695295e-01 
 3.06164405e-09  0.00000000e+00  8.86844237e-01 
 3.06205271e-09  0.00000000e+00  9.00843221e-01 
 3.06246877e-09  0.00000000e+00  9.14668068e-01 
 3.06287737e-09  0.00000000e+00  9.27789648e-01 
 3.06325293e-09  0.00000000e+00  9.39435698e-01 
 3.06364844e-09  0.00000000e+00  9.51266781e-01 
 3.06409478e-09  0.00000000e+00  9.64067354e-01 
 3.06457240e-09  0.00000000e+00  9.77099083e-01 
 3.06503934e-09  0.00000000e+00  9.89166912e-01 
 3.06547179e-09  0.00000000e+00  9.99754492e-01 
 3.06595080e-09  0.00000000e+00  1.01082702e+00 
 3.06638747e-09  0.00000000e+00  1.02033017e+00 
 3.06684425e-09  0.00000000e+00  1.02968144e+00 
 3.06726720e-09  0.00000000e+00  1.03782028e+00 
 3.06769878e-09  0.00000000e+00  1.04562276e+00 
 3.06814125e-09  0.00000000e+00  1.05311037e+00 
 3.06851897e-09  0.00000000e+00  1.05911093e+00 
 3.06890378e-09  0.00000000e+00  1.06486895e+00 
 3.06927813e-09  0.00000000e+00  1.07014098e+00 
 3.06964009e-09  0.00000000e+00  1.07494294e+00 
 3.07000206e-09  0.00000000e+00  1.07946801e+00 
 3.07036806e-09  0.00000000e+00  1.08377502e+00 
 3.07073826e-09  0.00000000e+00  1.08787081e+00 
 3.07111400e-09  0.00000000e+00  1.09177405e+00 
 3.07153420e-09  0.00000000e+00  1.09585446e+00 
 3.07191615e-09  0.00000000e+00  1.09931735e+00 
 3.07235095e-09  0.00000000e+00  1.10299285e+00 
 3.07275337e-09  0.00000000e+00  1.10615780e+00 
 3.07317906e-09  0.00000000e+00  1.10927545e+00 
 3.07359242e-09  0.00000000e+00  1.11209179e+00 
 3.07402359e-09  0.00000000e+00  1.11482423e+00 
 3.07445337e-09  0.00000000e+00  1.11735456e+00 
 3.07489856e-09  0.00000000e+00  1.11978771e+00 
 3.07534727e-09  0.00000000e+00  1.12206180e+00 
 3.07581094e-09  0.00000000e+00  1.12423891e+00 
 3.07628185e-09  0.00000000e+00  1.12628512e+00 
 3.07676874e-09  0.00000000e+00  1.12824107e+00 
 3.07726651e-09  0.00000000e+00  1.13008774e+00 
 3.07778251e-09  0.00000000e+00  1.13185468e+00 
 3.07830831e-09  0.00000000e+00  1.13351580e+00 
 3.07887207e-09  0.00000000e+00  1.13515601e+00 
 3.07946422e-09  0.00000000e+00  1.13674011e+00 
 3.08009077e-09  0.00000000e+00  1.13828266e+00 
 3.08070282e-09  0.00000000e+00  1.13967833e+00 
 3.08132090e-09  0.00000000e+00  1.14099737e+00 
 3.08188153e-09  0.00000000e+00  1.14213068e+00 
 3.08237790e-09  0.00000000e+00  1.14309381e+00 
 3.08286211e-09  0.00000000e+00  1.14400427e+00 
 3.08338625e-09  0.00000000e+00  1.14496431e+00 
 3.08387628e-09  0.00000000e+00  1.14584268e+00 
 3.08439039e-09  0.00000000e+00  1.14674887e+00 
 3.08489004e-09  0.00000000e+00  1.14761826e+00 
 3.08541702e-09  0.00000000e+00  1.14852663e+00 
 3.08594067e-09  0.00000000e+00  1.14942343e+00 
 3.08649258e-09  0.00000000e+00  1.15036502e+00 
 3.08704860e-09  0.00000000e+00  1.15131214e+00 
 3.08763358e-09  0.00000000e+00  1.15230910e+00 
 3.08822773e-09  0.00000000e+00  1.15332406e+00 
 3.08885025e-09  0.00000000e+00  1.15439185e+00 
 3.08948375e-09  0.00000000e+00  1.15548468e+00 
 3.09014190e-09  0.00000000e+00  1.15662831e+00 
 3.09080817e-09  0.00000000e+00  1.15779621e+00 
 3.09149108e-09  0.00000000e+00  1.15900534e+00 
 3.09217578e-09  0.00000000e+00  1.16023094e+00 
 3.09275338e-09  0.00000000e+00  1.16127537e+00 
 3.09323251e-09  0.00000000e+00  1.16214889e+00 
 3.09367314e-09  0.00000000e+00  1.16295730e+00 
 3.09409116e-09  0.00000000e+00  1.16372761e+00 
 3.09449833e-09  0.00000000e+00  1.16448010e+00 
 3.09493116e-09  0.00000000e+00  1.16528167e+00 
 3.09535905e-09  0.00000000e+00  1.16607575e+00 
 3.09589944e-09  0.00000000e+00  1.16708207e+00 
 3.09630026e-09  0.00000000e+00  1.16783204e+00 
 3.09667015e-09  0.00000000e+00  1.16852736e+00 
 3.09710947e-09  0.00000000e+00  1.16935648e+00 
 3.09751802e-09  0.00000000e+00  1.17012952e+00 
 3.09800727e-09  0.00000000e+00  1.17105603e+00 
 3.09853248e-09  0.00000000e+00  1.17204820e+00 
 3.09911652e-09  0.00000000e+00  1.17314392e+00 
 3.09969712e-09  0.00000000e+00  1.17422184e+00 
 3.10025077e-09  0.00000000e+00  1.17523639e+00 
 3.10081316e-09  0.00000000e+00  1.17625081e+00 
 3.10134674e-09  0.00000000e+00  1.17719625e+00 
 3.10188677e-09  0.00000000e+00  1.17813452e+00 
 3.10240596e-09  0.00000000e+00  1.17901770e+00 
 3.10292922e-09  0.00000000e+00  1.17988805e+00 
 3.10343762e-09  0.00000000e+00  1.18071392e+00 
 3.10395220e-09  0.00000000e+00  1.18152937e+00 
 3.10446470e-09  0.00000000e+00  1.18232102e+00 
 3.10498673e-09  0.00000000e+00  1.18310572e+00 
 3.10548341e-09  0.00000000e+00  1.18383093e+00 
 3.10593477e-09  0.00000000e+00  1.18447106e+00 
 3.10630254e-09  0.00000000e+00  1.18497835e+00 
 3.10668651e-09  0.00000000e+00  1.18549297e+00 
 3.10725418e-09  0.00000000e+00  1.18622210e+00 
 3.10768948e-09  0.00000000e+00  1.18675294e+00 
 3.10808184e-09  0.00000000e+00  1.18720822e+00 
 3.10847015e-09  0.00000000e+00  1.18763553e+00 
 3.10889096e-09  0.00000000e+00  1.18807117e+00 
 3.10930682e-09  0.00000000e+00  1.18847283e+00 
 3.10973746e-09  0.00000000e+00  1.18885800e+00 
 3.11016860e-09  0.00000000e+00  1.18921207e+00 
 3.11061191e-09  0.00000000e+00  1.18954341e+00 
 3.11105805e-09  0.00000000e+00  1.18984381e+00 
 3.11151109e-09  0.00000000e+00  1.19011553e+00 
 3.11196283e-09  0.00000000e+00  1.19035370e+00 
 3.11241530e-09  0.00000000e+00  1.19055996e+00 
 3.11286265e-09  0.00000000e+00  1.19073238e+00 
 3.11330646e-09  0.00000000e+00  1.19087243e+00 
 3.11374303e-09  0.00000000e+00  1.19097962e+00 
 3.11417421e-09  0.00000000e+00  1.19105493e+00 
 3.11458210e-09  0.00000000e+00  1.19109726e+00 
 3.11497835e-09  0.00000000e+00  1.19111041e+00 
 3.11535788e-09  0.00000000e+00  1.19109626e+00 
 3.11573227e-09  0.00000000e+00  1.19105601e+00 
 3.11609956e-09  0.00000000e+00  1.19099090e+00 
 3.11642972e-09  0.00000000e+00  1.19091083e+00 
 3.11674005e-09  0.00000000e+00  1.19081724e+00 
 3.11707118e-09  0.00000000e+00  1.19069825e+00 
 3.11738056e-09  0.00000000e+00  1.19056969e+00 
 3.11770596e-09  0.00000000e+00  1.19041667e+00 
 3.11804188e-09  0.00000000e+00  1.19023990e+00 
 3.11843304e-09  0.00000000e+00  1.19001031e+00 
 3.11880920e-09  0.00000000e+00  1.18976594e+00 
 3.11919180e-09  0.00000000e+00  1.18949485e+00 
 3.11958180e-09  0.00000000e+00  1.18919735e+00 
 3.12000715e-09  0.00000000e+00  1.18885251e+00 
 3.12046264e-09  0.00000000e+00  1.18846551e+00 
 3.12091896e-09  0.00000000e+00  1.18806635e+00 
 3.12132107e-09  0.00000000e+00  1.18771079e+00 
 3.12169302e-09  0.00000000e+00  1.18738312e+00 
 3.12206304e-09  0.00000000e+00  1.18706210e+00 
 3.12243505e-09  0.00000000e+00  1.18674766e+00 
 3.12280868e-09  0.00000000e+00  1.18644329e+00 
 3.12318634e-09  0.00000000e+00  1.18615017e+00 
 3.12360767e-09  0.00000000e+00  1.18584359e+00 
 3.12399009e-09  0.00000000e+00  1.18558626e+00 
 3.12442270e-09  0.00000000e+00  1.18532177e+00 
 3.12476730e-09  0.00000000e+00  1.18513275e+00 
 3.12509596e-09  0.00000000e+00  1.18497138e+00 
 3.12546500e-09  0.00000000e+00  1.18481293e+00 
 3.12582022e-09  0.00000000e+00  1.18468356e+00 
 3.12621565e-09  0.00000000e+00  1.18456640e+00 
 3.12661074e-09  0.00000000e+00  1.18447760e+00 
 3.12696771e-09  0.00000000e+00  1.18442147e+00 
 3.12733517e-09  0.00000000e+00  1.18438709e+00 
 3.12770829e-09  0.00000000e+00  1.18437578e+00 
 3.12808806e-09  0.00000000e+00  1.18438775e+00 
 3.12847003e-09  0.00000000e+00  1.18442260e+00 
 3.12885881e-09  0.00000000e+00  1.18448023e+00 
 3.12925221e-09  0.00000000e+00  1.18455985e+00 
 3.12965403e-09  0.00000000e+00  1.18466162e+00 
 3.13006253e-09  0.00000000e+00  1.18478446e+00 
 3.13048095e-09  0.00000000e+00  1.18492854e+00 
 3.13090812e-09  0.00000000e+00  1.18509255e+00 
 3.13134690e-09  0.00000000e+00  1.18527650e+00 
 3.13179664e-09  0.00000000e+00  1.18547890e+00 
 3.13226004e-09  0.00000000e+00  1.18569951e+00 
 3.13273696e-09  0.00000000e+00  1.18593660e+00 
 3.13323017e-09  0.00000000e+00  1.18618964e+00 
 3.13374031e-09  0.00000000e+00  1.18645674e+00 
 3.13427088e-09  0.00000000e+00  1.18673716e+00 
 3.13482451e-09  0.00000000e+00  1.18702937e+00 
 3.13540822e-09  0.00000000e+00  1.18733395e+00 
 3.13603284e-09  0.00000000e+00  1.18765398e+00 
 3.13666333e-09  0.00000000e+00  1.18797246e+00 
 3.13726832e-09  0.00000000e+00  1.18828054e+00 
 3.13791318e-09  0.00000000e+00  1.18862534e+00 
 3.13844294e-09  0.00000000e+00  1.18893348e+00 
 3.13885737e-09  0.00000000e+00  1.18919780e+00 
 3.13931378e-09  0.00000000e+00  1.18951916e+00 
 3.13983460e-09  0.00000000e+00  1.18993178e+00 
 3.14032719e-09  0.00000000e+00  1.19037311e+00 
 3.14084309e-09  0.00000000e+00  1.19089368e+00 
 3.14134857e-09  0.00000000e+00  1.19146513e+00 
