 time            v(in1)          v(in2)          v(out)         
 1.62602672e-09  1.20000000e+00  1.20000000e+00  2.28456035e-05 
 1.63602672e-09  1.20000000e+00  1.20000000e+00  2.26137002e-05 
 1.64602672e-09  1.20000000e+00  1.20000000e+00  2.23864481e-05 
 1.65602672e-09  1.20000000e+00  1.20000000e+00  2.21637089e-05 
 1.66602672e-09  1.20000000e+00  1.20000000e+00  2.19453497e-05 
 1.67602672e-09  1.20000000e+00  1.20000000e+00  2.17312427e-05 
 1.68602672e-09  1.20000000e+00  1.20000000e+00  2.15212651e-05 
 1.69602672e-09  1.20000000e+00  1.20000000e+00  2.13152987e-05 
 1.70602672e-09  1.20000000e+00  1.20000000e+00  2.11132299e-05 
 1.71602672e-09  1.20000000e+00  1.20000000e+00  2.09149492e-05 
 1.72602672e-09  1.20000000e+00  1.20000000e+00  2.07203513e-05 
 1.73602672e-09  1.20000000e+00  1.20000000e+00  2.05293345e-05 
 1.74602672e-09  1.20000000e+00  1.20000000e+00  2.03418011e-05 
 1.75602672e-09  1.20000000e+00  1.20000000e+00  2.01576568e-05 
 1.76602672e-09  1.20000000e+00  1.20000000e+00  1.99768106e-05 
 1.77602672e-09  1.20000000e+00  1.20000000e+00  1.97991749e-05 
 1.78602672e-09  1.20000000e+00  1.20000000e+00  1.96246650e-05 
 1.79602672e-09  1.20000000e+00  1.20000000e+00  1.94531992e-05 
 1.80602672e-09  1.20000000e+00  1.20000000e+00  1.92846987e-05 
 1.81602672e-09  1.20000000e+00  1.20000000e+00  1.91190874e-05 
 1.82602672e-09  1.20000000e+00  1.20000000e+00  1.89562915e-05 
 1.83602672e-09  1.20000000e+00  1.20000000e+00  1.87962401e-05 
 1.84602672e-09  1.20000000e+00  1.20000000e+00  1.86388643e-05 
 1.85602672e-09  1.20000000e+00  1.20000000e+00  1.84840978e-05 
 1.86602672e-09  1.20000000e+00  1.20000000e+00  1.83318763e-05 
 1.87602672e-09  1.20000000e+00  1.20000000e+00  1.81821375e-05 
 1.88602672e-09  1.20000000e+00  1.20000000e+00  1.80348213e-05 
 1.89602672e-09  1.20000000e+00  1.20000000e+00  1.78898694e-05 
 1.90602672e-09  1.20000000e+00  1.20000000e+00  1.77472254e-05 
 1.91602672e-09  1.20000000e+00  1.20000000e+00  1.76068348e-05 
 1.92602672e-09  1.20000000e+00  1.20000000e+00  1.74686446e-05 
 1.93602672e-09  1.20000000e+00  1.20000000e+00  1.73326035e-05 
 1.94602672e-09  1.20000000e+00  1.20000000e+00  1.71986618e-05 
 1.95602672e-09  1.20000000e+00  1.20000000e+00  1.70667714e-05 
 1.96602672e-09  1.20000000e+00  1.20000000e+00  1.69368855e-05 
 1.97602672e-09  1.20000000e+00  1.20000000e+00  1.68089589e-05 
 1.98602672e-09  1.20000000e+00  1.20000000e+00  1.66829476e-05 
 1.99602672e-09  1.20000000e+00  1.20000000e+00  1.65588089e-05 
 2.00602672e-09  1.20000000e+00  1.20000000e+00  1.64365015e-05 
 2.01602672e-09  1.20000000e+00  1.20000000e+00  1.63159852e-05 
 2.02602672e-09  1.20000000e+00  1.20000000e+00  1.61972209e-05 
 2.03602672e-09  1.20000000e+00  1.20000000e+00  1.60801708e-05 
 2.04602672e-09  1.20000000e+00  1.20000000e+00  1.59647981e-05 
 2.05602672e-09  1.20000000e+00  1.20000000e+00  1.58510669e-05 
 2.06602672e-09  1.20000000e+00  1.20000000e+00  1.57389426e-05 
 2.07602672e-09  1.20000000e+00  1.20000000e+00  1.56283914e-05 
 2.08602672e-09  1.20000000e+00  1.20000000e+00  1.55193803e-05 
 2.09602672e-09  1.20000000e+00  1.20000000e+00  1.54118776e-05 
 2.10602672e-09  1.20000000e+00  1.20000000e+00  1.53058521e-05 
 2.11602672e-09  1.20000000e+00  1.20000000e+00  1.52012737e-05 
 2.12602672e-09  1.20000000e+00  1.20000000e+00  1.50981128e-05 
 2.13602672e-09  1.20000000e+00  1.20000000e+00  1.49963410e-05 
 2.14602672e-09  1.20000000e+00  1.20000000e+00  1.48959304e-05 
 2.15602672e-09  1.20000000e+00  1.20000000e+00  1.47968538e-05 
 2.16602672e-09  1.20000000e+00  1.20000000e+00  1.46990850e-05 
 2.17602672e-09  1.20000000e+00  1.20000000e+00  1.46025981e-05 
 2.18602672e-09  1.20000000e+00  1.20000000e+00  1.45073683e-05 
 2.19602672e-09  1.20000000e+00  1.20000000e+00  1.44133710e-05 
 2.20000000e-09  1.20000000e+00  1.20000000e+00  1.43764599e-05 
 2.20000513e-09  1.19993841e+00  1.20000000e+00 -2.71835125e-05 
 2.20001540e-09  1.19981524e+00  1.20000000e+00 -1.10080392e-04 
 2.20003593e-09  1.19956889e+00  1.20000000e+00 -2.74543005e-04 
 2.20007698e-09  1.19907619e+00  1.20000000e+00 -5.98214437e-04 
 2.20015910e-09  1.19809079e+00  1.20000000e+00 -1.22509722e-03 
 2.20032333e-09  1.19611999e+00  1.20000000e+00 -2.40125970e-03 
 2.20065180e-09  1.19217839e+00  1.20000000e+00 -4.47415557e-03 
 2.20130873e-09  1.18429518e+00  1.20000000e+00 -7.70936017e-03 
 2.20209035e-09  1.17491579e+00  1.20000000e+00 -1.03630493e-02 
 2.20294373e-09  1.16467522e+00  1.20000000e+00 -1.22623950e-02 
 2.20386161e-09  1.15366068e+00  1.20000000e+00 -1.35649237e-02 
 2.20493404e-09  1.14079156e+00  1.20000000e+00 -1.45018904e-02 
 2.20617607e-09  1.12588714e+00  1.20000000e+00 -1.51388454e-02 
