 time            v(g_pulse)      v(n1)          
 2.34367250e-09  0.00000000e+00  5.92119852e-02 
 2.34453124e-09  0.00000000e+00  5.74609366e-02 
 2.34509306e-09  0.00000000e+00  5.63551599e-02 
 2.34588665e-09  0.00000000e+00  5.48440872e-02 
 2.34671866e-09  0.00000000e+00  5.33215129e-02 
 2.34753997e-09  0.00000000e+00  5.18775879e-02 
 2.34843741e-09  0.00000000e+00  5.03632574e-02 
 2.34920232e-09  0.00000000e+00  4.91225100e-02 
 2.34976546e-09  0.00000000e+00  4.82372782e-02 
 2.35046077e-09  0.00000000e+00  4.71757596e-02 
 2.35077616e-09  0.00000000e+00  4.67053545e-02 
 2.35096123e-09  0.00000000e+00  4.64324724e-02 
 2.35125593e-09  0.00000000e+00  4.60026379e-02 
 2.35141441e-09  0.00000000e+00  4.57738552e-02 
 2.35161418e-09  0.00000000e+00  4.54877838e-02 
 2.35165075e-09  0.00000000e+00  4.54357069e-02 
 2.35172388e-09  0.00000000e+00  4.53318113e-02 
 2.35174272e-09  0.00000000e+00  4.53050884e-02 
 2.35175537e-09  0.00000000e+00  4.52871580e-02 
 2.35176524e-09  0.00000000e+00  4.52731780e-02 
 2.35177695e-09  0.00000000e+00  4.52566025e-02 
 2.35180038e-09  0.00000000e+00  4.52234776e-02 
 2.35184722e-09  0.00000000e+00  4.51573345e-02 
 2.35194091e-09  0.00000000e+00  4.50254856e-02 
 2.35212829e-09  0.00000000e+00  4.47635815e-02 
 2.35238057e-09  0.00000000e+00  4.44147919e-02 
 2.35266650e-09  0.00000000e+00  4.40247523e-02 
 2.35301139e-09  0.00000000e+00  4.35615495e-02 
 2.35341133e-09  0.00000000e+00  4.30340483e-02 
 2.35373934e-09  0.00000000e+00  4.26089318e-02 
 2.35405453e-09  0.00000000e+00  4.22065930e-02 
 2.35430464e-09  0.00000000e+00  4.18915267e-02 
 2.35451508e-09  0.00000000e+00  4.16292716e-02 
 2.35488982e-09  0.00000000e+00  4.11685220e-02 
 2.35528830e-09  0.00000000e+00  4.06872483e-02 
 2.35568281e-09  0.00000000e+00  4.02193264e-02 
 2.35607547e-09  0.00000000e+00  3.97618583e-02 
 2.35661752e-09  0.00000000e+00  3.91435086e-02 
 2.35712960e-09  0.00000000e+00  3.85730279e-02 
 2.35779699e-09  0.00000000e+00  3.78488582e-02 
 2.35818090e-09  0.00000000e+00  3.74419744e-02 
 2.35850026e-09  0.00000000e+00  3.71087490e-02 
 2.35887327e-09  0.00000000e+00  3.67254429e-02 
 2.35914368e-09  0.00000000e+00  3.64514952e-02 
 2.35936957e-09  0.00000000e+00  3.62251125e-02 
 2.35965245e-09  0.00000000e+00  3.59447318e-02 
 2.35991195e-09  0.00000000e+00  3.56905407e-02 
 2.36042661e-09  0.00000000e+00  3.51947428e-02 
 2.36090955e-09  0.00000000e+00  3.47394680e-02 
 2.36137338e-09  0.00000000e+00  3.43111106e-02 
 2.36167175e-09  0.00000000e+00  3.40400925e-02 
 2.36208022e-09  0.00000000e+00  3.36746840e-02 
 2.36243553e-09  0.00000000e+00  3.33619643e-02 
 2.36279514e-09  0.00000000e+00  3.30501685e-02 
 2.36302117e-09  0.00000000e+00  3.28565521e-02 
 2.36325281e-09  0.00000000e+00  3.26599945e-02 
 2.36345782e-09  0.00000000e+00  3.24876159e-02 
 2.36381805e-09  0.00000000e+00  3.21883057e-02 
 2.36420534e-09  0.00000000e+00  3.18715061e-02 
 2.36443789e-09  0.00000000e+00  3.16837090e-02 
 2.36469092e-09  0.00000000e+00  3.14814006e-02 
 2.36489084e-09  0.00000000e+00  3.13230502e-02 
 2.36517862e-09  0.00000000e+00  3.10974066e-02 
 2.36555394e-09  0.00000000e+00  3.08070965e-02 
 2.36593836e-09  0.00000000e+00  3.05142395e-02 
 2.36636587e-09  0.00000000e+00  3.01936741e-02 
 2.36673445e-09  0.00000000e+00  2.99215074e-02 
 2.36711067e-09  0.00000000e+00  2.96476376e-02 
 2.36741585e-09  0.00000000e+00  2.94283768e-02 
 2.36772796e-09  0.00000000e+00  2.92067631e-02 
 2.36800522e-09  0.00000000e+00  2.90120284e-02 
 2.36831151e-09  0.00000000e+00  2.87991472e-02 
 2.36865680e-09  0.00000000e+00  2.85619065e-02 
 2.36910452e-09  0.00000000e+00  2.82584713e-02 
 2.36959923e-09  0.00000000e+00  2.79284718e-02 
 2.37010778e-09  0.00000000e+00  2.75947555e-02 
 2.37070110e-09  0.00000000e+00  2.72120800e-02 
 2.37138583e-09  0.00000000e+00  2.67788119e-02 
 2.37218334e-09  0.00000000e+00  2.62846671e-02 
 2.37300224e-09  0.00000000e+00  2.57881974e-02 
 2.37390796e-09  0.00000000e+00  2.52510788e-02 
 2.37477735e-09  0.00000000e+00  2.47466466e-02 
 2.37570383e-09  0.00000000e+00  2.42203990e-02 
 2.37661817e-09  0.00000000e+00  2.37119094e-02 
 2.37758400e-09  0.00000000e+00  2.31859139e-02 
 2.37854397e-09  0.00000000e+00  2.26739156e-02 
 2.37953300e-09  0.00000000e+00  2.21571510e-02 
 2.38023702e-09  0.00000000e+00  2.17956684e-02 
 2.38094776e-09  0.00000000e+00  2.14358619e-02 
 2.38137943e-09  0.00000000e+00  2.12198031e-02 
 2.38172232e-09  0.00000000e+00  2.10494879e-02 
 2.38225724e-09  0.00000000e+00  2.07861040e-02 
 2.38245114e-09  0.00000000e+00  2.06913098e-02 
 2.38267883e-09  0.00000000e+00  2.05804422e-02 
 2.38282746e-09  0.00000000e+00  2.05083211e-02 
 2.38298854e-09  0.00000000e+00  2.04303776e-02 
 2.38321087e-09  0.00000000e+00  2.03231823e-02 
 2.38334046e-09  0.00000000e+00  2.02609079e-02 
 2.38348145e-09  0.00000000e+00  2.01933311e-02 
 2.38357918e-09  0.00000000e+00  2.01465985e-02 
 2.38367958e-09  0.00000000e+00  2.00986809e-02 
 2.38378332e-09  0.00000000e+00  2.00492702e-02 
 2.38389346e-09  0.00000000e+00  1.99969164e-02 
 2.38399517e-09  0.00000000e+00  1.99486747e-02 
 2.38416693e-09  0.00000000e+00  1.98674244e-02 
 2.38430581e-09  0.00000000e+00  1.98019372e-02 
 2.38440627e-09  0.00000000e+00  1.97546798e-02 
 2.38451274e-09  0.00000000e+00  1.97046981e-02 
 2.38459657e-09  0.00000000e+00  1.96654225e-02 
 2.38468125e-09  0.00000000e+00  1.96258131e-02 
 2.38477494e-09  0.00000000e+00  1.95820721e-02 
 2.38491085e-09  0.00000000e+00  1.95187657e-02 
 2.38509145e-09  0.00000000e+00  1.94349127e-02 
 2.38523139e-09  0.00000000e+00  1.93701542e-02 
 2.38542431e-09  0.00000000e+00  1.92811750e-02 
 2.38559692e-09  0.00000000e+00  1.92018597e-02 
 2.38576521e-09  0.00000000e+00  1.91248030e-02 
 2.38587205e-09  0.00000000e+00  1.90760229e-02 
 2.38598029e-09  0.00000000e+00  1.90267081e-02 
 2.38606410e-09  0.00000000e+00  1.89886022e-02 
 2.38614916e-09  0.00000000e+00  1.89499974e-02 
 2.38623157e-09  0.00000000e+00  1.89126555e-02 
 2.38637946e-09  0.00000000e+00  1.88458087e-02 
 2.38657690e-09  0.00000000e+00  1.87568871e-02 
 2.38697178e-09  0.00000000e+00  1.85801326e-02 
 2.38709394e-09  0.00000000e+00  1.85257454e-02 
 2.38728333e-09  0.00000000e+00  1.84416995e-02 
 2.38737872e-09  0.00000000e+00  1.83994934e-02 
 2.38749447e-09  0.00000000e+00  1.83483932e-02 
 2.38761162e-09  0.00000000e+00  1.82968042e-02 
 2.38772209e-09  0.00000000e+00  1.82482717e-02 
 2.38788675e-09  0.00000000e+00  1.81761474e-02 
 2.38814924e-09  0.00000000e+00  1.80616895e-02 
 2.38831188e-09  0.00000000e+00  1.79910968e-02 
 2.38850485e-09  0.00000000e+00  1.79076542e-02 
 2.38865703e-09  0.00000000e+00  1.78420941e-02 
 2.38882641e-09  0.00000000e+00  1.77693738e-02 
 2.38899248e-09  0.00000000e+00  1.76983265e-02 
 2.38918117e-09  0.00000000e+00  1.76179109e-02 
 2.38936843e-09  0.00000000e+00  1.75384238e-02 
 2.38966239e-09  0.00000000e+00  1.74142887e-02 
 2.38992990e-09  0.00000000e+00  1.73019954e-02 
 2.39019095e-09  0.00000000e+00  1.71930292e-02 
 2.39055685e-09  0.00000000e+00  1.70412941e-02 
 2.39122927e-09  0.00000000e+00  1.67654363e-02 
 2.39152112e-09  0.00000000e+00  1.66469002e-02 
 2.39190754e-09  0.00000000e+00  1.64910663e-02 
 2.39222743e-09  0.00000000e+00  1.63630301e-02 
 2.39262127e-09  0.00000000e+00  1.62065971e-02 
 2.39305799e-09  0.00000000e+00  1.60346670e-02 
 2.39349097e-09  0.00000000e+00  1.58657793e-02 
 2.39408863e-09  0.00000000e+00  1.56352010e-02 
 2.39469930e-09  0.00000000e+00  1.54026494e-02 
 2.39546460e-09  0.00000000e+00  1.51156244e-02 
 2.39622949e-09  0.00000000e+00  1.48337429e-02 
 2.39705423e-09  0.00000000e+00  1.45353815e-02 
 2.39802733e-09  0.00000000e+00  1.41907413e-02 
 2.39893915e-09  0.00000000e+00  1.38750672e-02 
 2.39995911e-09  0.00000000e+00  1.35303680e-02 
 2.40089607e-09  0.00000000e+00  1.32216571e-02 
 2.40183694e-09  0.00000000e+00  1.29194374e-02 
 2.40270705e-09  0.00000000e+00  1.26470423e-02 
 2.40356184e-09  0.00000000e+00  1.23862428e-02 
 2.40435279e-09  0.00000000e+00  1.21510713e-02 
 2.40496510e-09  0.00000000e+00  1.19731657e-02 
 2.40551012e-09  0.00000000e+00  1.18179223e-02 
 2.40601829e-09  0.00000000e+00  1.16758604e-02 
 2.40617143e-09  0.00000000e+00  1.16335635e-02 
 2.40628295e-09  0.00000000e+00  1.16029120e-02 
 2.40634131e-09  0.00000000e+00  1.15869226e-02 
 2.40638411e-09  0.00000000e+00  1.15752193e-02 
 2.40641132e-09  0.00000000e+00  1.15677870e-02 
 2.40644657e-09  0.00000000e+00  1.15581715e-02 
 2.40647545e-09  0.00000000e+00  1.15503023e-02 
 2.40650987e-09  0.00000000e+00  1.15409353e-02 
 2.40657871e-09  0.00000000e+00  1.15222349e-02 
 2.40671638e-09  0.00000000e+00  1.14849652e-02 
 2.40685687e-09  0.00000000e+00  1.14471106e-02 
 2.40705738e-09  0.00000000e+00  1.13934011e-02 
 2.40724759e-09  0.00000000e+00  1.13428102e-02 
 2.40747917e-09  0.00000000e+00  1.12817093e-02 
 2.40771358e-09  0.00000000e+00  1.12204374e-02 
 2.40785297e-09  0.00000000e+00  1.11842889e-02 
 2.40797127e-09  0.00000000e+00  1.11537797e-02 
 2.40803638e-09  0.00000000e+00  1.11370554e-02 
 2.40808188e-09  0.00000000e+00  1.11254070e-02 
 2.40815073e-09  0.00000000e+00  1.11078953e-02 
 2.40819151e-09  0.00000000e+00  1.10975976e-02 
 2.40824237e-09  0.00000000e+00  1.10848198e-02 
 2.40834409e-09  0.00000000e+00  1.10594630e-02 
 2.40848496e-09  0.00000000e+00  1.10247258e-02 
 2.40863206e-09  0.00000000e+00  1.09888519e-02 
 2.40882494e-09  0.00000000e+00  1.09423395e-02 
 2.40901272e-09  0.00000000e+00  1.08975610e-02 
 2.40932614e-09  0.00000000e+00  1.08238086e-02 
 2.40964213e-09  0.00000000e+00  1.07506208e-02 
 2.41004548e-09  0.00000000e+00  1.06587877e-02 
 2.41042358e-09  0.00000000e+00  1.05742598e-02 
 2.41084370e-09  0.00000000e+00  1.04820286e-02 
 2.41127384e-09  0.00000000e+00  1.03893867e-02 
 2.41175874e-09  0.00000000e+00  1.02870496e-02 
 2.41225255e-09  0.00000000e+00  1.01850599e-02 
 2.41275954e-09  0.00000000e+00  1.00826341e-02 
 2.41327674e-09  0.00000000e+00  9.98047998e-03 
 2.41382748e-09  0.00000000e+00  9.87424783e-03 
 2.41440879e-09  0.00000000e+00  9.76490705e-03 
 2.41503962e-09  0.00000000e+00  9.64941849e-03 
 2.41571987e-09  0.00000000e+00  9.52847395e-03 
 2.41647493e-09  0.00000000e+00  9.39844319e-03 
 2.41730594e-09  0.00000000e+00  9.26023741e-03 
 2.41808583e-09  0.00000000e+00  9.13498704e-03 
 2.41887873e-09  0.00000000e+00  9.01181887e-03 
 2.41966229e-09  0.00000000e+00  8.89399376e-03 
 2.42046201e-09  0.00000000e+00  8.77747893e-03 
 2.42125578e-09  0.00000000e+00  8.66531589e-03 
 2.42206599e-09  0.00000000e+00  8.55415572e-03 
 2.42287999e-09  0.00000000e+00  8.44560258e-03 
 2.42371378e-09  0.00000000e+00  8.33739612e-03 
 2.42455867e-09  0.00000000e+00  8.23056127e-03 
 2.42542641e-09  0.00000000e+00  8.12349830e-03 
 2.42630517e-09  0.00000000e+00  8.01753566e-03 
 2.42719803e-09  0.00000000e+00  7.91210239e-03 
 2.42812234e-09  0.00000000e+00  7.80499084e-03 
 2.42907101e-09  0.00000000e+00  7.69684781e-03 
 2.43003620e-09  0.00000000e+00  7.58827496e-03 
 2.43099395e-09  0.00000000e+00  7.48155206e-03 
 2.43195868e-09  0.00000000e+00  7.37457866e-03 
 2.43272606e-09  0.00000000e+00  7.28951889e-03 
 2.43342846e-09  0.00000000e+00  7.21139284e-03 
 2.43408472e-09  0.00000000e+00  7.13790663e-03 
 2.43468717e-09  0.00000000e+00  7.06981450e-03 
 2.43532930e-09  0.00000000e+00  6.99633230e-03 
 2.43594488e-09  0.00000000e+00  6.92477452e-03 
 2.43654451e-09  0.00000000e+00  6.85379565e-03 
 2.43713947e-09  0.00000000e+00  6.78190382e-03 
 2.43782493e-09  0.00000000e+00  6.69696925e-03 
 2.43856335e-09  0.00000000e+00  6.60258907e-03 
 2.43942392e-09  0.00000000e+00  6.48828193e-03 
 2.44011228e-09  0.00000000e+00  6.39312991e-03 
 2.44067597e-09  0.00000000e+00  6.31250883e-03 
 2.44115601e-09  0.00000000e+00  6.24179147e-03 
 2.44159312e-09  0.00000000e+00  6.17564147e-03 
 2.44206718e-09  0.00000000e+00  6.10187059e-03 
 2.44261057e-09  0.00000000e+00  6.01463630e-03 
 2.44296352e-09  0.00000000e+00  5.95639174e-03 
 2.44344295e-09  0.00000000e+00  5.87508275e-03 
 2.44393908e-09  0.00000000e+00  5.78820512e-03 
 2.44434195e-09  0.00000000e+00  5.71550887e-03 
 2.44475726e-09  0.00000000e+00  5.63841700e-03 
 2.44539219e-09  0.00000000e+00  5.51637187e-03 
 2.44578754e-09  0.00000000e+00  5.43776636e-03 
 2.44634906e-09  0.00000000e+00  5.32242036e-03 
 2.44709843e-09  0.00000000e+00  5.16140866e-03 
 2.44782493e-09  0.00000000e+00  4.99744892e-03 
 2.44836774e-09  0.00000000e+00  4.86983079e-03 
 2.44896659e-09  0.00000000e+00  4.72370867e-03 
 2.44964583e-09  0.00000000e+00  4.55122901e-03 
 2.45022058e-09  0.00000000e+00  4.39974251e-03 
 2.45096370e-09  0.00000000e+00  4.19618957e-03 
 2.45175528e-09  0.00000000e+00  3.96973616e-03 
 2.45253378e-09  0.00000000e+00  3.73717881e-03 
 2.45334709e-09  0.00000000e+00  3.48403577e-03 
 2.45396423e-09  0.00000000e+00  3.28521000e-03 
 2.45459543e-09  0.00000000e+00  3.07565535e-03 
 2.45532087e-09  0.00000000e+00  2.82709991e-03 
 2.45605110e-09  0.00000000e+00  2.56876092e-03 
 2.45681163e-09  0.00000000e+00  2.29088334e-03 
 2.45762897e-09  0.00000000e+00  1.98222717e-03 
 2.45839675e-09  0.00000000e+00  1.68313177e-03 
 2.45892451e-09  0.00000000e+00  1.47242478e-03 
 2.45957866e-09  0.00000000e+00  1.20516868e-03 
 2.45968406e-09  0.00000000e+00  1.16146319e-03 
 2.45989487e-09  0.00000000e+00  1.07352952e-03 
 2.45993780e-09  0.00000000e+00  1.05553553e-03 
 2.46002366e-09  0.00000000e+00  1.01946061e-03 
 2.46005195e-09  0.00000000e+00  1.00755045e-03 
 2.46010853e-09  0.00000000e+00  9.83691943e-04 
 2.46012459e-09  0.00000000e+00  9.76915130e-04 
 2.46013969e-09  0.00000000e+00  9.70553367e-04 
 2.46014981e-09  0.00000000e+00  9.66301665e-04 
 2.46016155e-09  0.00000000e+00  9.61384114e-04 
 2.46018502e-09  0.00000000e+00  9.51584041e-04 
 2.46023197e-09  0.00000000e+00  9.32109948e-04 
 2.46032586e-09  0.00000000e+00  8.93568912e-04 
 2.46051364e-09  0.00000000e+00  8.17530405e-04 
 2.46076631e-09  0.00000000e+00  7.16172035e-04 
 2.46105390e-09  0.00000000e+00  6.00661437e-04 
 2.46139975e-09  0.00000000e+00  4.60218194e-04 
 2.46178927e-09  0.00000000e+00  2.99176917e-04 
 2.46209623e-09  0.00000000e+00  1.69726969e-04 
 2.46248060e-09  0.00000000e+00  3.93837506e-06 
 2.46263284e-09  0.00000000e+00 -6.64365728e-05 
 2.46279804e-09  0.00000000e+00 -1.43493928e-04 
 2.46297129e-09  0.00000000e+00 -2.24884208e-04 
 2.46319916e-09  0.00000000e+00 -3.32884085e-04 
 2.46334705e-09  0.00000000e+00 -4.03620092e-04 
 2.46352902e-09  0.00000000e+00 -4.91476989e-04 
 2.46369230e-09  0.00000000e+00 -5.71096918e-04 
 2.46387634e-09  0.00000000e+00 -6.61764298e-04 
 2.46403372e-09  0.00000000e+00 -7.40115097e-04 
 2.46433223e-09  0.00000000e+00 -8.90871782e-04 
 2.46461966e-09  0.00000000e+00 -1.03878841e-03 
 2.46499684e-09  0.00000000e+00 -1.23703805e-03 
 2.46540467e-09  0.00000000e+00 -1.45670234e-03 
 2.46606156e-09  0.00000000e+00 -1.82203475e-03 
 2.46652252e-09  0.00000000e+00 -2.08660969e-03 
 2.46684229e-09  0.00000000e+00 -2.27389491e-03 
 2.46705728e-09  0.00000000e+00 -2.40152306e-03 
 2.46732601e-09  0.00000000e+00 -2.56303870e-03 
 2.46757630e-09  0.00000000e+00 -2.71528252e-03 
 2.46774468e-09  0.00000000e+00 -2.81866873e-03 
 2.46791972e-09  0.00000000e+00 -2.92704095e-03 
 2.46808620e-09  0.00000000e+00 -3.03094445e-03 
 2.46836386e-09  0.00000000e+00 -3.20591423e-03 
 2.46860066e-09  0.00000000e+00 -3.35666339e-03 
 2.46876921e-09  0.00000000e+00 -3.46479463e-03 
 2.46894087e-09  0.00000000e+00 -3.57569514e-03 
 2.46906663e-09  0.00000000e+00 -3.65743175e-03 
 2.46921092e-09  0.00000000e+00 -3.75167230e-03 
 2.46936738e-09  0.00000000e+00 -3.85443346e-03 
 2.46953529e-09  0.00000000e+00 -3.96539700e-03 
 2.46972732e-09  0.00000000e+00 -4.09315732e-03 
 2.46988942e-09  0.00000000e+00 -4.20169745e-03 
 2.47008103e-09  0.00000000e+00 -4.33074961e-03 
 2.47024857e-09  0.00000000e+00 -4.44426198e-03 
 2.47043317e-09  0.00000000e+00 -4.57006965e-03 
 2.47065522e-09  0.00000000e+00 -4.72239374e-03 
 2.47091981e-09  0.00000000e+00 -4.90525880e-03 
 2.47123836e-09  0.00000000e+00 -5.12731457e-03 
 2.47149306e-09  0.00000000e+00 -5.30629976e-03 
 2.47169173e-09  0.00000000e+00 -5.44678089e-03 
 2.47190511e-09  0.00000000e+00 -5.59854530e-03 
 2.47203946e-09  0.00000000e+00 -5.69458460e-03 
 2.47229643e-09  0.00000000e+00 -5.87926093e-03 
 2.47253509e-09  0.00000000e+00 -6.05190627e-03 
 2.47300682e-09  0.00000000e+00 -6.39613580e-03 
 2.47357627e-09  0.00000000e+00 -6.81649283e-03 
 2.47382495e-09  0.00000000e+00 -7.00162735e-03 
 2.47421942e-09  0.00000000e+00 -7.29724071e-03 
 2.47489664e-09  0.00000000e+00 -7.81023876e-03 
 2.47536183e-09  0.00000000e+00 -8.16656689e-03 
 2.47576978e-09  0.00000000e+00 -8.48147384e-03 
 2.47620271e-09  0.00000000e+00 -8.81780281e-03 
 2.47657885e-09  0.00000000e+00 -9.11163959e-03 
 2.47699412e-09  0.00000000e+00 -9.43770944e-03 
 2.47769430e-09  0.00000000e+00 -9.99115341e-03 
 2.47819834e-09  0.00000000e+00 -1.03923155e-02 
 2.47875071e-09  0.00000000e+00 -1.08343782e-02 
 2.47927244e-09  0.00000000e+00 -1.12539390e-02 
 2.48003304e-09  0.00000000e+00 -1.18686223e-02 
 2.48083865e-09  0.00000000e+00 -1.25230274e-02 
 2.48175549e-09  0.00000000e+00 -1.32712145e-02 
 2.48261646e-09  0.00000000e+00 -1.39763986e-02 
 2.48354444e-09  0.00000000e+00 -1.47383995e-02 
 2.48444950e-09  0.00000000e+00 -1.54825800e-02 
 2.48541571e-09  0.00000000e+00 -1.62768720e-02 
 2.48637009e-09  0.00000000e+00 -1.70597999e-02 
 2.48736258e-09  0.00000000e+00 -1.78703880e-02 
 2.48810077e-09  0.00000000e+00 -1.84696032e-02 
 2.48886220e-09  0.00000000e+00 -1.90832070e-02 
 2.48941374e-09  0.00000000e+00 -1.95243884e-02 
 2.48997576e-09  0.00000000e+00 -1.99707139e-02 
 2.49050855e-09  0.00000000e+00 -2.03906330e-02 
 2.49081692e-09  0.00000000e+00 -2.06322055e-02 
 2.49128352e-09  0.00000000e+00 -2.09954037e-02 
 2.49172707e-09  0.00000000e+00 -2.13378655e-02 
 2.49213397e-09  0.00000000e+00 -2.16493476e-02 
 2.49253653e-09  0.00000000e+00 -2.19546036e-02 
 2.49292469e-09  0.00000000e+00 -2.22458274e-02 
 2.49343289e-09  0.00000000e+00 -2.26215839e-02 
 2.49397295e-09  0.00000000e+00 -2.30125914e-02 
 2.49458115e-09  0.00000000e+00 -2.34399608e-02 
 2.49521055e-09  0.00000000e+00 -2.38637305e-02 
 2.49558948e-09  0.00000000e+00 -2.41079060e-02 
 2.49584814e-09  0.00000000e+00 -2.42690305e-02 
 2.49615952e-09  0.00000000e+00 -2.44562650e-02 
 2.49637343e-09  0.00000000e+00 -2.45802747e-02 
 2.49666660e-09  0.00000000e+00 -2.47436665e-02 
 2.49695325e-09  0.00000000e+00 -2.48954169e-02 
 2.49713076e-09  0.00000000e+00 -2.49851300e-02 
 2.49731802e-09  0.00000000e+00 -2.50762367e-02 
 2.49749519e-09  0.00000000e+00 -2.51590046e-02 
 2.49774220e-09  0.00000000e+00 -2.52685170e-02 
 2.49806826e-09  0.00000000e+00 -2.54019945e-02 
 2.49834377e-09  0.00000000e+00 -2.55043902e-02 
 2.49859937e-09  0.00000000e+00 -2.55905947e-02 
 2.49889569e-09  0.00000000e+00 -2.56795038e-02 
 2.49934513e-09  0.00000000e+00 -2.57905379e-02 
 2.49979628e-09  0.00000000e+00 -2.58714170e-02 
 2.50011409e-09  0.00000000e+00 -2.59088374e-02 
 2.50056785e-09  0.00000000e+00 -2.59331802e-02 
 2.50111838e-09  0.00000000e+00 -2.59154895e-02 
 2.50189318e-09  0.00000000e+00 -2.57978251e-02 
 2.50252891e-09  0.00000000e+00 -2.56160141e-02 
 2.50330705e-09  0.00000000e+00 -2.52825856e-02 
 2.50401546e-09  0.00000000e+00 -2.48682259e-02 
 2.50492342e-09  0.00000000e+00 -2.41753921e-02 
 2.50583570e-09  0.00000000e+00 -2.32880528e-02 
 2.50684348e-09  0.00000000e+00 -2.20739075e-02 
 2.50782564e-09  0.00000000e+00 -2.06427613e-02 
 2.50882458e-09  0.00000000e+00 -1.89229464e-02 
 2.50977186e-09  0.00000000e+00 -1.70327581e-02 
 2.51070806e-09  0.00000000e+00 -1.49023770e-02 
 2.51158768e-09  0.00000000e+00 -1.26489856e-02 
 2.51231080e-09  0.00000000e+00 -1.06030669e-02 
 2.51292284e-09  0.00000000e+00 -8.72722948e-03 
 2.51351081e-09  0.00000000e+00 -6.79287702e-03 
 2.51399791e-09  0.00000000e+00 -5.08681075e-03 
 2.51452704e-09  0.00000000e+00 -3.12055457e-03 
 2.51500353e-09  0.00000000e+00 -1.24315685e-03 
 2.51517085e-09  0.00000000e+00 -5.58964336e-04 
 2.51525976e-09  0.00000000e+00 -1.90001433e-04 
 2.51531249e-09  0.00000000e+00  2.99723330e-05 
 2.51535346e-09  0.00000000e+00  1.98294478e-04 
 2.51538660e-09  0.00000000e+00  3.35366683e-04 
 2.51542248e-09  0.00000000e+00  4.84783948e-04 
 2.51549422e-09  0.00000000e+00  7.85820276e-04 
 2.51559173e-09  0.00000000e+00  1.19984100e-03 
 2.51573294e-09  0.00000000e+00  1.81083302e-03 
 2.51588967e-09  0.00000000e+00  2.50487950e-03 
 2.51611548e-09  0.00000000e+00  3.53070142e-03 
 2.51633453e-09  0.00000000e+00  4.55481336e-03 
 2.51673669e-09  0.00000000e+00  6.50912825e-03 
 2.51713909e-09  0.00000000e+00  8.55623078e-03 
 2.51724118e-09  0.00000000e+00  9.08967809e-03 
 2.51731696e-09  0.00000000e+00  9.48939842e-03 
 2.51736819e-09  0.00000000e+00  9.76135058e-03 
 2.51742936e-09  0.00000000e+00  1.00876448e-02 
 2.51755168e-09  0.00000000e+00  1.07454241e-02 
 2.51769575e-09  0.00000000e+00  1.15300719e-02 
 2.51787845e-09  0.00000000e+00  1.25399641e-02 
 2.51813142e-09  0.00000000e+00  1.39659705e-02 
 2.51843837e-09  0.00000000e+00  1.57406257e-02 
 2.51874286e-09  0.00000000e+00  1.75454781e-02 
 2.51904908e-09  0.00000000e+00  1.94029197e-02 
 2.51939512e-09  0.00000000e+00  2.15507097e-02 
 2.51965078e-09  0.00000000e+00  2.31703285e-02 
 2.52000308e-09  0.00000000e+00  2.54482768e-02 
 2.52041574e-09  0.00000000e+00  2.81829084e-02 
 2.52085415e-09  0.00000000e+00  3.11649449e-02 
 2.52130968e-09  0.00000000e+00  3.43461508e-02 
 2.52186083e-09  0.00000000e+00  3.83061777e-02 
 2.52243678e-09  0.00000000e+00  4.25726258e-02 
 2.52308234e-09  0.00000000e+00  4.75077475e-02 
 2.52375674e-09  0.00000000e+00  5.28327102e-02 
 2.52452445e-09  0.00000000e+00  5.90996361e-02 
 2.52532434e-09  0.00000000e+00  6.58551541e-02 
 2.52609519e-09  0.00000000e+00  7.25763179e-02 
 2.52686691e-09  0.00000000e+00  7.95052154e-02 
 2.52763781e-09  0.00000000e+00  8.66193343e-02 
 2.52842205e-09  0.00000000e+00  9.40461604e-02 
 2.52922581e-09  0.00000000e+00  1.01848323e-01 
 2.53006261e-09  0.00000000e+00  1.10167219e-01 
 2.53093795e-09  0.00000000e+00  1.19073239e-01 
 2.53180603e-09  0.00000000e+00  1.28101687e-01 
 2.53269579e-09  0.00000000e+00  1.37548031e-01 
 2.53358542e-09  0.00000000e+00  1.47177777e-01 
 2.53449773e-09  0.00000000e+00  1.57234626e-01 
 2.53541496e-09  0.00000000e+00  1.67520760e-01 
 2.53635410e-09  0.00000000e+00  1.78224055e-01 
 2.53731684e-09  0.00000000e+00  1.89365519e-01 
 2.53828497e-09  0.00000000e+00  2.00731225e-01 
 2.53925363e-09  0.00000000e+00  2.12254764e-01 
 2.54022482e-09  0.00000000e+00  2.23950258e-01 
 2.54119999e-09  0.00000000e+00  2.35825757e-01 
 2.54215496e-09  0.00000000e+00  2.47573616e-01 
 2.54309321e-09  0.00000000e+00  2.59219747e-01 
 2.54401781e-09  0.00000000e+00  2.70787513e-01 
 2.54495185e-09  0.00000000e+00  2.82554780e-01 
 2.54588535e-09  0.00000000e+00  2.94385917e-01 
 2.54666690e-09  0.00000000e+00  3.04336906e-01 
 2.54738846e-09  0.00000000e+00  3.13553804e-01 
 2.54815678e-09  0.00000000e+00  3.23392109e-01 
 2.54886580e-09  0.00000000e+00  3.32486417e-01 
 2.54955451e-09  0.00000000e+00  3.41328406e-01 
 2.55023550e-09  0.00000000e+00  3.50074187e-01 
 2.55099153e-09  0.00000000e+00  3.59782292e-01 
