 time            v(in1)          v(in2)          v(out)         
 1.27661713e-09  1.20000000e+00  1.20000000e+00  4.37230987e-02 
 1.27835337e-09  1.20000000e+00  1.20000000e+00  5.18037027e-02 
 1.28039080e-09  1.20000000e+00  1.20000000e+00  6.25244869e-02 
 1.28253478e-09  1.20000000e+00  1.20000000e+00  7.53087478e-02 
 1.28426245e-09  1.20000000e+00  1.20000000e+00  8.67417568e-02 
 1.28600832e-09  1.20000000e+00  1.20000000e+00  9.93354575e-02 
 1.28789306e-09  1.20000000e+00  1.20000000e+00  1.14101657e-01 
 1.29022964e-09  1.20000000e+00  1.20000000e+00  1.34035489e-01 
 1.29248922e-09  1.20000000e+00  1.20000000e+00  1.54940563e-01 
 1.29493656e-09  1.20000000e+00  1.20000000e+00  1.79269552e-01 
 1.29718702e-09  1.20000000e+00  1.20000000e+00  2.03084618e-01 
 1.29956982e-09  1.20000000e+00  1.20000000e+00  2.29695576e-01 
 1.30177919e-09  1.20000000e+00  1.20000000e+00  2.55561250e-01 
 1.30429416e-09  1.20000000e+00  1.20000000e+00  2.86291816e-01 
 1.30681694e-09  1.20000000e+00  1.20000000e+00  3.18389966e-01 
 1.30964615e-09  1.20000000e+00  1.20000000e+00  3.55773608e-01 
 1.31261622e-09  1.20000000e+00  1.20000000e+00  3.96456844e-01 
 1.31599975e-09  1.20000000e+00  1.20000000e+00  4.44415140e-01 
 1.31972029e-09  1.20000000e+00  1.20000000e+00  4.98892931e-01 
 1.32363703e-09  1.20000000e+00  1.20000000e+00  5.57911847e-01 
 1.32781143e-09  1.20000000e+00  1.20000000e+00  6.22294162e-01 
 1.33133867e-09  1.20000000e+00  1.20000000e+00  6.77532500e-01 
 1.33402597e-09  1.20000000e+00  1.20000000e+00  7.19869073e-01 
 1.33609121e-09  1.20000000e+00  1.20000000e+00  7.52371579e-01 
 1.33781229e-09  1.20000000e+00  1.20000000e+00  7.79298432e-01 
 1.33934995e-09  1.20000000e+00  1.20000000e+00  8.03116902e-01 
 1.34081146e-09  1.20000000e+00  1.20000000e+00  8.25450651e-01 
