 time            v(A)            v(B)            v(A_GT_B)       v(A_LT_B)       v(A_EQ_B)      
 2.01255044e-10  1.20000000e+00  0.00000000e+00 -1.22768701e-02 -9.65105684e-04  1.19926450e+00 
 2.01633159e-10  1.20000000e+00  0.00000000e+00 -1.24067152e-02 -9.73764343e-04  1.19926469e+00 
 2.02009122e-10  1.20000000e+00  0.00000000e+00 -1.25370394e-02 -9.82153363e-04  1.19926486e+00 
 2.02455875e-10  1.20000000e+00  0.00000000e+00 -1.26907012e-02 -9.91534608e-04  1.19926502e+00 
 2.02914778e-10  1.20000000e+00  0.00000000e+00 -1.28450916e-02 -1.00019087e-03  1.19926518e+00 
 2.03462468e-10  1.20000000e+00  0.00000000e+00 -1.30228747e-02 -1.00885615e-03  1.19926536e+00 
 2.04048208e-10  1.20000000e+00  0.00000000e+00 -1.32040168e-02 -1.01580782e-03  1.19926558e+00 
 2.04756606e-10  1.20000000e+00  0.00000000e+00 -1.34099513e-02 -1.02071894e-03  1.19926592e+00 
 2.05547135e-10  1.20000000e+00  0.00000000e+00 -1.36228513e-02 -1.02151192e-03  1.19926642e+00 
 2.06530806e-10  1.20000000e+00  0.00000000e+00 -1.38640615e-02 -1.01564837e-03  1.19926728e+00 
 2.07692969e-10  1.20000000e+00  0.00000000e+00 -1.41179019e-02 -9.99446368e-04  1.19926861e+00 
 2.09216386e-10  1.20000000e+00  0.00000000e+00 -1.44053450e-02 -9.64608567e-04  1.19927082e+00 
 2.10772475e-10  1.20000000e+00  0.00000000e+00 -1.46521699e-02 -9.15401325e-04  1.19927349e+00 
 2.12515755e-10  1.20000000e+00  0.00000000e+00 -1.48792858e-02 -8.47203200e-04  1.19927680e+00 
 2.14295647e-10  1.20000000e+00  0.00000000e+00 -1.50620660e-02 -7.66633762e-04  1.19928031e+00 
 2.16312439e-10  1.20000000e+00  0.00000000e+00 -1.52123551e-02 -6.65928626e-04  1.19928426e+00 
 2.17080781e-10  1.20000000e+00  0.00000000e+00 -1.52540225e-02 -6.25623465e-04  1.19928572e+00 
 2.18091901e-10  1.20000000e+00  0.00000000e+00 -1.52956681e-02 -5.71702624e-04  1.19928760e+00 
 2.18634367e-10  1.20000000e+00  0.00000000e+00 -1.53114690e-02 -5.42523271e-04  1.19928861e+00 
 2.19297768e-10  1.20000000e+00  0.00000000e+00 -1.53241533e-02 -5.06731446e-04  1.19928989e+00 
 2.19957054e-10  1.20000000e+00  0.00000000e+00 -1.53300630e-02 -4.71112900e-04  1.19929119e+00 
 2.20820088e-10  1.20000000e+00  0.00000000e+00 -1.53278294e-02 -4.24579904e-04  1.19929287e+00 
 2.21812886e-10  1.20000000e+00  0.00000000e+00 -1.53097792e-02 -3.71433121e-04  1.19929476e+00 
 2.23028683e-10  1.20000000e+00  0.00000000e+00 -1.52627224e-02 -3.07262258e-04  1.19929700e+00 
 2.24093167e-10  1.20000000e+00  0.00000000e+00 -1.51959607e-02 -2.52110087e-04  1.19929887e+00 
 2.25173672e-10  1.20000000e+00  0.00000000e+00 -1.50995435e-02 -1.97201343e-04  1.19930067e+00 
 2.26373998e-10  1.20000000e+00  0.00000000e+00 -1.49550322e-02 -1.37459531e-04  1.19930250e+00 
 2.27722460e-10  1.20000000e+00  0.00000000e+00 -1.47392705e-02 -7.18951847e-05  1.19930430e+00 
 2.28979347e-10  1.20000000e+00  0.00000000e+00 -1.44774028e-02 -1.22853703e-05  1.19930572e+00 
 2.30346130e-10  1.20000000e+00  0.00000000e+00 -1.41132185e-02  4.74239996e-05  1.19930694e+00 
 2.31965781e-10  1.20000000e+00  0.00000000e+00 -1.35568867e-02  1.15394218e-04  1.19930795e+00 
 2.33883628e-10  1.20000000e+00  0.00000000e+00 -1.26951658e-02  1.92125487e-04  1.19930852e+00 
 2.36125756e-10  1.20000000e+00  0.00000000e+00 -1.13654681e-02  2.75022592e-04  1.19930841e+00 
